name, result, bool var, arith var, conflict, decision, stage, learned added
BDC_ProveIneq_ISSAC05_LevinRHSb, sat, 1, 3, , , 3, 
BDC_ProveIneq_ISSAC05_LevinRHSc, sat, 1, 3, , , 3, 
BDC_ProveIneq_ISSAC05_LevinRHSm, unsat, 1, 3, 11, 1, 10, 10
BDC_ProveIneq_ISSAC05_Mitrinovic_7_31, unsat, 1, 4, 4, , 4, 3
BDC_ProveIneq_ISSAC05_Mitrinovic_7_32, unsat, 1, 4, 4, , 4, 3
BDC_ProveIneq_ISSAC05_Weierstrass_1_LHS, unsat, 1, 4, 3, , 4, 2
BDC_ProveIneq_ISSAC05_Weierstrass_2_LHS, unsat, 1, 4, 3, , 4, 2
BDC_ProveIneq_ISSAC10_ex1c, sat, 1, 4, 1, , 5, 1
BDC_ProveIneq_ISSAC10_ex1d, sat, 1, 4, 1, , 5, 1
BDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, 28, 9, 29, 28
BDC_ProveIneq_ISSAC10_ex1f, timeout, , , , , , 
BDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, 11, 3, 13, 11
BDC_ProveIneq_ISSAC10_ex2d, unsat, 1, 4, 131, 41, 95, 130
BDC_ProveIneq_ISSAC10_ex3a, sat, 1, 2, , , 2, 
BDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , 2, 
BDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , 2, 
BDC_ProveIneq_ISSAC10_ex3d, sat, 1, 2, , , 2, 
BDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , 2, 
BDC_ProveIneq_ISSAC10_ex3f, unsat, 1, 2, 3, , 3, 2
BDC_ProveIneq_ISSAC10_ex4b, sat, 1, 3, 1, 1, 4, 1
BDC_ProveIneq_ISSAC10_ex4c, sat, 1, 3, 3, 2, 6, 3
BDC_ProveIneq_ISSAC10_ex4d, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_ISSAC10_ex4e, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_ISSAC10_ex4f, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_ISSAC10_ex4g, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_ISSAC10_ex4h, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_ISSAC10_ex4i, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_ISSAC10_ex4j, sat, 1, 3, 4, 2, 7, 4
BDC_ProveIneq_JSC_SUMCracker_14a, sat, 1, 5, 1, , 6, 1
BDC_ProveIneq_JSC_SUMCracker_14b, sat, 1, 5, , , 5, 
BDC_ProveIneq_JSC_SUMCracker_14c, sat, 1, 5, , , 5, 
BDC_ProveIneq_JSC_SUMCracker_14d, sat, 1, 5, , , 5, 
BDC_ProveIneq_JSC_SUMCracker_14e, sat, 1, 5, , , 5, 
BDC_ProveIneq_JSC_SUMCracker_15, unsat, 1, 5, 37, 8, 30, 36
BDC_ProveIneq_JSC_SUMCracker_20, unsat, 1, 5, 55, 6, 50, 54
BDC_ProveIneq_Mitrinovic_3_27, unsat, 1, 6, 9, 2, 9, 8
BDC_ProveIneq_Mitrinovic_3_28, unsat, 1, 4, 5, , 5, 4
BDC_ProveIneq_Mitrinovic_3_29, unsat, 1, 3, 7, 2, 5, 6
BDC_ProveIneq_Mitrinovic_3_31, unsat, 1, 3, 3, , 3, 2
BDC_ProveIneq_Mitrinovic_4_1, unsat, 1, 5, 8, 3, 7, 7
BDC_ProveIneq_Mitrinovic_4_14, unsat, 1, 3, 6, 1, 5, 5
BDC_ProveIneq_Mitrinovic_4_18, unsat, 1, 4, 3, , 4, 2
BDC_ProveIneq_Mitrinovic_4_19, unsat, 1, 4, 3, , 4, 2
BDC_ProveIneq_Mitrinovic_4_22a, sat, 1, 4, , , 4, 
BDC_ProveIneq_Mitrinovic_4_22b, unsat, 1, 4, 7, , 8, 6
BDC_ProveIneq_Mitrinovic_4_23, unsat, 1, 5, 31, 2, 29, 30
BDC_ProveIneq_Mitrinovic_4_29_1, unsat, 1, 2, 2, , 2, 1
BDC_ProveIneq_Mitrinovic_4_29_2, unsat, 1, 2, 2, , 2, 1
BDC_ProveIneq_Mitrinovic_4_3, unsat, 1, 3, 4, , 5, 3
BDC_ProveIneq_Mitrinovic_4_30_1, unsat, 1, 3, 3, , 3, 2
BDC_ProveIneq_Mitrinovic_4_30_2, unsat, 1, 3, 3, , 3, 2
BDC_ProveIneq_Mitrinovic_4_4, unsat, 1, 3, 4, , 5, 3
BDC_ProveIneq_Mitrinovic_7_35, unsat, 1, 3, 12, 2, 11, 11
BDC_ProveIneq_Mitrinovic_8_3, unsat, 1, 4, 8, 1, 7, 7
BDC_ProveIneq_Mitrinovic_8_4, unsat, 1, 6, 57, 12, 48, 56
BDC_ProveIneq_Mitrinovic_8_8, unsat, 1, 5, 26, 6, 21, 25
DDC_ProveIneq_ISSAC05_AmerMathMonthly10347RHS, unsat, 1, 4, 10, 4, 7, 9
DDC_ProveIneq_ISSAC05_Bessack_4_m1, unsat, 1, 3, 3, , 3, 2
DDC_ProveIneq_ISSAC05_Bessack_5_m4, unsat, 1, 3, 3, , 3, 2
DDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, 41, 14, 38, 41
DDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, 8, 1, 11, 8
DDC_ProveIneq_ISSAC10_ex2d, unsat, 1, 4, 61, 17, 45, 60
DDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, 1, 2, 2, 1
DDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, 3, 3, 2, 3
DDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, 5, 6, 2, 5
DDC_ProveIneq_ISSAC10_ex3f, unsat, 1, 2, 6, 6, 3, 5
DDC_ProveIneq_JSC_SUMCracker_14b, sat, 5, 5, 180, 36, 187, 180
DDC_ProveIneq_JSC_SUMCracker_14d, timeout, , , , , , 
DDC_ProveIneq_JSC_SUMCracker_14e, sat, 11, 5, 56, 68, 25, 49
DDC_ProveIneq_Mitrinovic_3_28, unsat, 1, 4, 5, , 5, 4
DDC_ProveIneq_Mitrinovic_4_18, unsat, 1, 4, 3, , 4, 2
DDC_ProveIneq_Mitrinovic_4_22b, unsat, 1, 4, 7, , 8, 6
DDC_ProveIneq_Mitrinovic_4_23, unsat, 1, 5, 37, 8, 29, 36
DDC_ProveIneq_Mitrinovic_4_29_1, unsat, 1, 2, 2, , 2, 1
DDC_ProveIneq_Mitrinovic_4_30_1, timeout, , , , , , 
DDC_ProveIneq_Mitrinovic_7_35, unsat, 1, 3, 12, 2, 11, 11
DDC_ProveIneq_Mitrinovic_8_3, unsat, 1, 4, 8, 1, 7, 7
InVarSynth_2001TACAS-BallPodelskiRajamani.c_Iteration2_0, sat, 1, 124, 2237, 995, 2666, 2237
InVarSynth_BeyerHenzingerMajumdarRybalchenko-PLDI2007-Figure4.bpl_Iteration2_0, sat, 1, 46, 1218, 420, 1295, 1175
InVarSynth_BoolVsInt.c_Iteration3_0, sat, 1, 164, 44, 6, 223, 43
InVarSynth_BugFreshConstantInSSA.bpl_Iteration2_0, unsat, 1, 60, 1462, 424, 2057, 1450
InVarSynth_BugHoareAnnotationWithMinimiation.bpl_Iteration1_0, memoryout, , , , , , 
InVarSynth_BugIntegerDivision01.c_Iteration2_0, unsat, 1, 98, 3856, 850, 5073, 3789
InVarSynth_BugIsInductiveReturnGlobalVarRenaming.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_BugSubstitution.bpl_Iteration3_0, sat, 1, 25, 224, 77, 329, 222
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_1, unsat, 1, 42, 2707, 1034, 3843, 2675
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_2, unsat, 1, 42, 2151, 590, 3597, 2129
InVarSynth_DivisibilityInterpolantRequired02-ForwardSuccess.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_Elevator.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_EuclideanIntegerDivision.bpl_Iteration4_0, sat, 1, 84, 469, 229, 544, 459
InVarSynth_GateControllerIncorrect1.bpl_Iteration1_0, sat, 1, 28, 32, 6, 69, 32
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_0, sat, 1, 314, 21834, 8872, 63847, 21828
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_1, sat, 1, 287, 1393, 281, 6570, 1393
InVarSynth_GoannaDoubleFreeWithoutPointers.c_Iteration2_0, timeout, , , , , , 
InVarSynth_GopanReps-CAV2006-Fig1.c_Iteration2_0, sat, 1, 106, 7970, 2840, 8570, 7895
InVarSynth_ImpulseTest.bpl_Iteration2_0, sat, 1, 58, 837, 185, 1624, 836
InVarSynth_InvariantSynthesis_Disjunctive02.bpl_Iteration1_0, sat, 1, 96, 490, 86, 1477, 488
InVarSynth_LabelEncodingWithUnrolling.bpl_Iteration2_0, sat, 1, 51, 170, 13, 495, 170
InVarSynth_LexIndexValue-Pointer-Reduced.bpl_Iteration1_0, sat, 1, 26, 842, 288, 810, 804
InVarSynth_ManyFactsAboutX.bpl_Iteration1_0, sat, 1, 32, 682, 140, 1155, 679
InVarSynth_ManyFactsAboutX.bpl_Iteration1_1, sat, 1, 29, 79, 10, 212, 79
InVarSynth_MonadicInvariant01.bpl_Iteration1_0, sat, 1, 26, 442, 87, 544, 440
InVarSynth_NutzTransformation05.c_Iteration1_0, timeout, , , , , , 
InVarSynth_OrderDependentEquality.c_Iteration2_0, sat, 1, 24, 68, 3, 146, 68
InVarSynth_PostfixIncrementDecrement.c_Iteration3_0, unsat, 1, 35, 186, 62, 323, 181
InVarSynth_PrefixIncrementDecrement.c_Iteration3_0, sat, 1, 44, 52, 5, 132, 52
InVarSynth_PrefixIncrementDecrement.c_Iteration3_1, unsat, 1, 30, 141, 22, 264, 138
InVarSynth_SAS09.c_Iteration2_0, sat, 1, 71, 4645, 1539, 6129, 4599
InVarSynth_SAS09.c_Iteration3_0, sat, 1, 137, 53340, 18413, 49545, 51972
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_0, sat, 1, 57, 703, 131, 1485, 702
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_1, sat, 1, 57, 566, 93, 1272, 559
InVarSynth_ShortCircuit-SideEffect-DoStatement-Safe.c_Iteration2_0, sat, 1, 102, 12962, 2754, 16003, 12806
InVarSynth_ShortCircuit-SideEffect-FunctionCallExpression-Safe.c_Iteration1_0, sat, 1, 78, 2646, 1092, 2625, 2627
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_0, sat, 1, 219, 84, 9, 469, 84
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_1, sat, 1, 64, 16, 2, 95, 16
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_0, sat, 1, 208, 52, 6, 376, 52
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_1, sat, 1, 71, 28, , 129, 28
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_2, sat, 1, 58, 6, , 68, 6
InVarSynth_StructPositiveSum-Safe.c_Iteration2_0, sat, 1, 52, 18484, 6615, 21155, 18153
InVarSynth_TestIntegerDivision01.c_Iteration3_0, unsat, 1, 39, 1043, 345, 1702, 1038
InVarSynth_TestIntegerDivision01.c_Iteration4_0, sat, 1, 124, 3642, 1576, 3631, 3579
InVarSynth_TestSequentialComposition.bpl_Iteration3_0, unsat, 1, 31, 41, 4, 66, 39
InVarSynth_TestSimultaneousAssignment.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_WaterTank2-NumberVariables.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_agroce_minmax.c_Iteration1_0, sat, 1, 54, 566, 121, 1318, 565
InVarSynth_agroce_minmax.c_Iteration2_0, timeout, , , , , , 
InVarSynth_agroce_minmax.c_Iteration2_1, timeout, , , , , , 
InVarSynth_bugtest1.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_bugtest1.bpl_Iteration2_1, unsat, 1, 32, 397, 103, 480, 373
InVarSynth_doubleLoopUniformIterations.bpl_Iteration2_0, unsat, 1, 46, 267, 27, 534, 265
InVarSynth_pcatest0.bpl_Iteration1_0, sat, 1, 28, 198, 42, 242, 196
InVarSynth_pcatest1.bpl_Iteration1_0, sat, 1, 276, 17, , 506, 17
InVarSynth_pcatest1.bpl_Iteration1_1, sat, 1, 205, 18, , 375, 18
InVarSynth_s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration1_0, sat, 1, 138, 2144, 699, 2914, 2132
InVarSynth_threadpooling_out2.mover.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_threadpooling_out2.mover.bpl_Iteration2_1, timeout, , , , , , 
InVarSynth_threadpooling_out_Reals.bpl_Iteration1_0, timeout, , , , , , 
hong_1, unsat, 1, 1, 1, , 1, 
hong_10, unsat, 1, 10, 3226, 907, 2901, 3225
hong_11, unsat, 1, 11, 6430, 1805, 5737, 6429
hong_12, unsat, 1, 12, 12834, 3599, 11391, 12833
hong_13, timeout, , , , , , 
hong_14, timeout, , , , , , 
hong_15, timeout, , , , , , 
hong_16, timeout, , , , , , 
hong_17, timeout, , , , , , 
hong_18, timeout, , , , , , 
hong_19, timeout, , , , , , 
hong_2, unsat, 1, 2, 8, , 8, 7
hong_20, timeout, , , , , , 
hong_3, unsat, 1, 3, 24, 5, 22, 23
hong_4, unsat, 1, 4, 52, 13, 51, 51
hong_5, unsat, 1, 5, 106, 29, 103, 105
hong_6, unsat, 1, 6, 210, 59, 201, 209
hong_7, unsat, 1, 7, 414, 117, 389, 413
hong_8, unsat, 1, 8, 818, 231, 755, 817
hong_9, unsat, 1, 9, 1622, 457, 1475, 1621
ball_count_1d_plain.01.qfree_global_10, sat, 13, 8, 10, 21, 16, 9
ball_count_1d_plain.01.qfree_global_13, unsat, , , , , , 
ball_count_1d_plain.01.qfree_global_14, sat, 15, 10, 18, 25, 26, 17
ball_count_1d_plain.01.qfree_global_7, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_1, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_14, sat, 19, 10, 24, 31, 36, 23
ball_count_1d_plain.01.redlog_global_15, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_3, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_7, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_8, sat, 16, 7, 15, 25, 21, 14
ball_count_1d_plain.01.seq_lazy_global_5, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_global_7, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_11, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_2, sat, 7, 5, 5, 8, 8, 5
ball_count_1d_plain.01.seq_lazy_lemmas_global_4, sat, 8, 7, 4, 13, 10, 2
ball_count_1d_plain.01.seq_lazy_lemmas_global_8, sat, 11, 13, 38, 36, 55, 31
ball_count_1d_plain.01.seq_lazy_linear_enc_global_12, sat, 15, 19, 265, 200, 198, 259
ball_count_1d_plain.01.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_8, sat, 11, 13, 28, 34, 56, 27
ball_count_1d_plain.01.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_1d_plain.02.qfree_global_12, sat, 30, 14, 200, 134, 144, 196
ball_count_1d_plain.02.qfree_global_6, sat, 18, 8, 19, 26, 29, 18
ball_count_1d_plain.02.qfree_global_8, sat, 22, 10, 61, 50, 58, 59
ball_count_1d_plain.02.redlog_global_1, unsat, , , , , , 
ball_count_1d_plain.02.redlog_global_4, sat, 18, 6, 20, 22, 25, 19
ball_count_1d_plain.02.redlog_global_8, sat, 26, 10, 65, 57, 62, 63
ball_count_1d_plain.02.redlog_global_9, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_0, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_2, unsat, 7, 5, 9, 7, 4, 5
ball_count_1d_plain.02.seq_lazy_global_3, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_4, unsat, 12, 8, 57, 54, 51, 54
ball_count_1d_plain.02.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_10, sat, 24, 17, 382, 277, 272, 362
ball_count_1d_plain.02.seq_lazy_lemmas_global_11, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_2, unsat, 7, 5, 12, 9, 4, 11
ball_count_1d_plain.02.seq_lazy_lemmas_global_5, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_12, sat, 28, 20, 891, 728, 443, 847
ball_count_1d_plain.02.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_6, sat, 16, 11, 65, 74, 80, 64
ball_count_1d_plain.02.seq_lazy_linear_enc_global_7, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_8, sat, 20, 14, 160, 97, 140, 141
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_1d_plain.03.qfree_global_10, sat, 103, 12, 235, 159, 193, 234
ball_count_1d_plain.03.qfree_global_11, unsat, 104, 13, 1, 4, , 
ball_count_1d_plain.03.qfree_global_5, unsat, 35, 7, 1, 4, , 
ball_count_1d_plain.03.redlog_global_10, sat, 107, 12, 241, 163, 209, 240
ball_count_1d_plain.03.redlog_global_12, sat, 130, 14, 481, 345, 376, 480
ball_count_1d_plain.03.redlog_global_15, unsat, 154, 17, 1, 1, , 
ball_count_1d_plain.03.redlog_global_5, unsat, 39, 7, 1, 1, , 
ball_count_1d_plain.03.redlog_global_9, unsat, 85, 11, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_11, unsat, 102, 18, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_global_6, unsat, 55, 11, 866, 712, 416, 791
ball_count_1d_plain.03.seq_lazy_global_7, unsat, 56, 12, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_global_8, unsat, 78, 14, 8539, 7333, 2085, 8257
ball_count_1d_plain.03.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_4, unsat, 32, 8, 171, 158, 78, 158
ball_count_1d_plain.03.seq_lazy_lemmas_global_5, unsat, 33, 9, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_11, unsat, 102, 18, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_15, unsat, 148, 24, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_3, unsat, 10, 6, 1, 4, , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_6, unsat, 55, 11, 866, 712, 416, 791
ball_count_1d_plain.03.seq_lazy_linear_enc_global_9, unsat, 79, 15, 1, 1, , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_15, unsat, 148, 24, 1, 1, , 
ball_count_1d_plain.04.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.04.qfree_global_3, unsat, 14, 5, 5, 7, , 4
ball_count_1d_plain.04.qfree_global_5, unsat, 39, 7, 1, 2, , 
ball_count_1d_plain.04.qfree_global_7, unsat, 64, 9, 1, 2, , 
ball_count_1d_plain.04.redlog_global_13, unsat, 143, 15, 1, 2, , 
ball_count_1d_plain.04.redlog_global_2, unsat, 15, 4, 8, 14, 3, 5
ball_count_1d_plain.04.redlog_global_5, unsat, 43, 7, 1, 2, , 
ball_count_1d_plain.04.seq_lazy_global_11, unsat, 112, 18, 5, 7, , 4
ball_count_1d_plain.04.seq_lazy_global_12, timeout, , , , , , 
ball_count_1d_plain.04.seq_lazy_global_13, unsat, 137, 21, 5, 7, , 4
ball_count_1d_plain.04.seq_lazy_global_2, unsat, 10, 5, 8, 10, 3, 5
ball_count_1d_plain.04.seq_lazy_global_3, unsat, 12, 6, 5, 7, , 4
ball_count_1d_plain.04.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.04.seq_lazy_lemmas_global_3, unsat, 12, 6, 1, 2, , 
ball_count_1d_plain.04.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_global_7, unsat, 62, 12, 5, 7, , 4
ball_count_1d_plain.04.seq_lazy_linear_enc_global_9, unsat, 87, 15, 5, 7, , 4
ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_7, unsat, 62, 12, 5, 7, , 4
ball_count_1d_plain.05.qfree_global_10, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_12, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_15, unsat, 178, 17, 1, 4, , 
ball_count_1d_plain.05.qfree_global_8, timeout, , , , , , 
ball_count_1d_plain.05.redlog_global_14, timeout, , , , , , 
ball_count_1d_plain.05.redlog_global_15, unsat, 182, 17, 1, 4, , 
ball_count_1d_plain.05.seq_lazy_global_1, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_global_15, unsat, 177, 24, 27, 169, , 26
ball_count_1d_plain.05.seq_lazy_global_9, unsat, 96, 15, 19, 104, , 18
ball_count_1d_plain.05.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_lemmas_global_13, unsat, 150, 21, 37, 223, , 36
ball_count_1d_plain.05.seq_lazy_lemmas_global_4, unsat, 37, 8, 159, 146, 75, 148
ball_count_1d_plain.05.seq_lazy_lemmas_global_5, unsat, 42, 9, 5, 19, , 4
ball_count_1d_plain.05.seq_lazy_lemmas_global_9, unsat, 96, 15, 20, 101, , 19
ball_count_1d_plain.05.seq_lazy_linear_enc_global_2, unsat, 10, 5, 8, 9, 3, 5
ball_count_1d_plain.05.seq_lazy_linear_enc_global_7, unsat, 69, 12, 5, 29, , 4
ball_count_1d_plain.05.seq_lazy_linear_enc_global_8, unsat, 91, 14, 4074, 3712, 1341, 3871
ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_11, unsat, 123, 18, 27, 194, , 26
ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_13, unsat, 150, 21, 25, 142, , 24
ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_6, unsat, 64, 11, 868, 783, 396, 832
ball_count_1d_plain.10.qfree_global_10, timeout, , , , , , 
ball_count_1d_plain.10.qfree_global_4, unsat, 13, 6, 37, 24, 30, 35
ball_count_1d_plain.10.qfree_global_5, unsat, , , , , , 
ball_count_1d_plain.10.qfree_global_7, unsat, , , , , , 
ball_count_1d_plain.10.redlog_global_12, timeout, , , , , , 
ball_count_1d_plain.10.redlog_global_6, unsat, 40, 8, 220, 139, 182, 211
ball_count_1d_plain.10.seq_lazy_global_12, timeout, , , , , , 
ball_count_1d_plain.10.seq_lazy_global_6, unsat, 34, 11, 257, 257, 121, 227
ball_count_1d_plain.10.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.10.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_1d_plain.10.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_lemmas_global_9, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_global_4, unsat, 11, 8, 29, 26, 24, 27
ball_count_1d_plain.10.seq_lazy_linear_enc_global_5, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_2, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_5, unsat, , , , , , 
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_hill.01.redlog_global_12, sat, 51, 10, 72, 118, 157, 69
ball_count_2d_hill.01.redlog_global_13, unsat, , , , , , 
ball_count_2d_hill.01.redlog_global_9, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_global_10, sat, 14, 14, 13, 30, 19, 6
ball_count_2d_hill.01.seq_lazy_global_11, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_global_2, unsat, 10, 6, 9, 10, 4, 5
ball_count_2d_hill.01.seq_lazy_global_4, sat, 11, 8, 7, 16, 11, 4
ball_count_2d_hill.01.seq_lazy_global_7, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_global_9, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_lemmas_global_10, sat, 21, 14, 87, 89, 123, 49
ball_count_2d_hill.01.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_global_12, sat, 15, 16, 19, 44, 22, 10
ball_count_2d_hill.01.seq_lazy_linear_enc_global_14, sat, 16, 18, 25, 50, 25, 14
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_12, sat, 19, 16, 76, 84, 81, 43
