name, result, bool var, arith var, conflict, decision, stage, learned added
MulliganEconomicsModel0079c, sat, , , , , , 
MulliganEconomicsModel0079e, sat, , , , , , 
MulliganEconomicsModel0080a, sat, , , , , , 
MulliganEconomicsModel0080c, unsat, , , , , , 
MulliganEconomicsModel0080e, sat, , , , , , 
MulliganEconomicsModel0082a, sat, , , , , , 
MulliganEconomicsModel0082c, unsat, , , , , , 
MulliganEconomicsModel0082e, sat, , , , , , 
MulliganEconomicsModel0083a, sat, , , , , , 
MulliganEconomicsModel0083c, unsat, , , , , , 
MulliganEconomicsModel0083e, sat, , , , , , 
MulliganEconomicsModel0084a, sat, , , , , , 
MulliganEconomicsModel0084c, unsat, , , , , , 
MulliganEconomicsModel0084e, sat, , , , , , 
MulliganEconomicsModel0085a, sat, , , , , , 
MulliganEconomicsModel0085c, unsat, , , , , , 
MulliganEconomicsModel0085e, sat, , , , , , 
MulliganEconomicsModel0086a, sat, , , , , , 
MulliganEconomicsModel0086c, timeout, , , , , , 
MulliganEconomicsModel0086e, sat, , , , , , 
MulliganEconomicsModel1001a, timeout, , , , , , 
MulliganEconomicsModel1001c, timeout, , , , , , 
MulliganEconomicsModel1001e, sat, , , , , , 
ProveIneq_AmerMathMonthly_vol125no10_p922a, unsat, , , , , , 
ProveIneq_AmerMathMonthly_vol125no10_p922b, unsat, , , , , , 
ProveIneq_AmerMathMonthly_vol125no10_p922c, unsat, , , , , , 
ProveIneq_ISSAC05_1, unsat, , , , , , 
ProveIneq_ISSAC05_2, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_1_0, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_1_1, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_2_0, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_2_1, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_2_2, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_3_0, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_3_1, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_3_2, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_3_3, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_4_0, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_4_1, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_4_2, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_4_3, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_4_4, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_5_0, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_5_1, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_5_2, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_5_3, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_5_4, unsat, , , , , , 
ProveIneq_ISSAC05_Bessack_5_5, unsat, , , , , , 
ProveIneq_ISSAC05_Mitrinovic_5_15, unsat, , , , , , 
ProveIneq_ISSAC05_Sec4a, sat, , , , , , 
ProveIneq_ISSAC05_Sec4b, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_1m_m, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_2m_m, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_3m_m, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1npos_8p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_1p_p, timeout, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_2p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_3p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_4p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_5p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_6p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_7p_p, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_1p_4m_1w_8p_1w_n, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_5p_1nneg_4m_1w_p, sat, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma1, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma2, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma4a, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma4b, unsat, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma4c, timeout, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma4d, timeout, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma4e, timeout, , , , , , 
ProveIneq_ISSAC05_SignPattern_Lemma4f, timeout, , , , , , 
ProveIneq_ISSAC05_Thm6, unsat, , , , , , 
ProveIneq_ISSAC05_Weierstrass_1_RHS, unsat, , , , , , 
ProveIneq_ISSAC05_Weierstrass_2_RHS, unsat, , , , , , 
ProveIneq_ISSAC10_ex1a, sat, , , , , , 
ProveIneq_ISSAC10_ex1b, sat, , , , , , 
ProveIneq_ISSAC10_ex2a, sat, , , , , , 
ProveIneq_ISSAC10_ex2b, sat, , , , , , 
ProveIneq_ISSAC10_ex4a, sat, , , , , , 
ProveIneq_JSC_SUMCracker_16a, sat, , , , , , 
ProveIneq_JSC_SUMCracker_16b, unsat, , , , , , 
ProveIneq_JSC_SUMCracker_18, unsat, , , , , , 
ProveIneq_JSC_SUMCracker_19a, sat, , , , , , 
ProveIneq_JSC_SUMCracker_19b, unsat, , , , , , 
ProveIneq_Mitrinovic_11_1a, sat, , , , , , 
ProveIneq_Mitrinovic_11_1b, unsat, , , , , , 
ProveIneq_Mitrinovic_3_57a, sat, , , , , , 
ProveIneq_Mitrinovic_3_57b, unsat, , , , , , 
ProveIneq_Mitrinovic_4_15, unsat, , , , , , 
ProveIneq_Mitrinovic_4_15m, unsat, , , , , , 
ProveIneq_Mitrinovic_4_16, unsat, , , , , , 
ProveIneq_Mitrinovic_4_17, unsat, , , , , , 
ProveIneq_Mitrinovic_4_41, unsat, , , , , , 
ProveIneq_Mitrinovic_4_8, unsat, , , , , , 
ProveIneq_Mitrinovic_7_36, unsat, , , , , , 
ProveIneq_Mitrinovic_7_44, unsat, , , , , , 
ProveIneq_Mitrinovic_8_25, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSa, sat, , , , , , 
BDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSb, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_AmerMathMonthly10347RHS, sat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_2_m1, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_3_m1, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_3_m2, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_4_m1, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_4_m2, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_4_m3, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_5_m1, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_5_m2, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_5_m3, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Bessack_5_m4, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_FibonacciPoly_a, sat, , , , , , 
BDC_ProveIneq_ISSAC05_FibonacciPoly_b, timeout, , , , , , 
BDC_ProveIneq_ISSAC05_KnoppSchur_a, sat, , , , , , 
BDC_ProveIneq_ISSAC05_KnoppSchur_b, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_LevinLHS, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_LevinRHSa, sat, , , , , , 
BDC_ProveIneq_ISSAC05_LevinRHSb, timeout, , , , , , 
BDC_ProveIneq_ISSAC05_LevinRHSc, timeout, , , , , , 
BDC_ProveIneq_ISSAC05_LevinRHSm, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Mitrinovic_7_31, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Mitrinovic_7_32, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Weierstrass_1_LHS, unsat, , , , , , 
BDC_ProveIneq_ISSAC05_Weierstrass_2_LHS, unsat, , , , , , 
BDC_ProveIneq_ISSAC10_ex1c, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex1d, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex1e, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex1f, unsat, , , , , , 
BDC_ProveIneq_ISSAC10_ex2c, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex2d, unsat, , , , , , 
BDC_ProveIneq_ISSAC10_ex3a, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex3b, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex3c, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex3d, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex3e, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex3f, unsat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4b, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4c, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4d, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4e, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4f, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4g, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4h, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4i, sat, , , , , , 
BDC_ProveIneq_ISSAC10_ex4j, sat, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_14a, sat, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_14b, sat, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_14c, sat, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_14d, sat, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_14e, sat, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_15, timeout, , , , , , 
BDC_ProveIneq_JSC_SUMCracker_20, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_3_27, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_3_28, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_3_29, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_3_31, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_1, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_14, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_18, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_19, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_22a, sat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_22b, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_23, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_29_1, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_29_2, sat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_3, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_30_1, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_30_2, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_4_4, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_7_35, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_8_3, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_8_4, unsat, , , , , , 
BDC_ProveIneq_Mitrinovic_8_8, unsat, , , , , , 
DDC_ProveIneq_ISSAC05_AmerMathMonthly10347RHS, sat, , , , , , 
DDC_ProveIneq_ISSAC05_Bessack_4_m1, unsat, , , , , , 
DDC_ProveIneq_ISSAC05_Bessack_5_m4, unsat, , , , , , 
DDC_ProveIneq_ISSAC10_ex1e, sat, , , , , , 
DDC_ProveIneq_ISSAC10_ex2c, sat, , , , , , 
DDC_ProveIneq_ISSAC10_ex2d, unsat, , , , , , 
DDC_ProveIneq_ISSAC10_ex3b, sat, , , , , , 
DDC_ProveIneq_ISSAC10_ex3c, sat, , , , , , 
DDC_ProveIneq_ISSAC10_ex3e, sat, , , , , , 
DDC_ProveIneq_ISSAC10_ex3f, unsat, , , , , , 
DDC_ProveIneq_JSC_SUMCracker_14b, timeout, , , , , , 
DDC_ProveIneq_JSC_SUMCracker_14d, timeout, , , , , , 
DDC_ProveIneq_JSC_SUMCracker_14e, timeout, , , , , , 
DDC_ProveIneq_Mitrinovic_3_28, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_4_18, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_4_22b, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_4_23, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_4_29_1, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_4_30_1, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_7_35, unsat, , , , , , 
DDC_ProveIneq_Mitrinovic_8_3, unsat, , , , , , 
InVarSynth_2001TACAS-BallPodelskiRajamani.c_Iteration2_0, sat, , , , , , 
InVarSynth_BeyerHenzingerMajumdarRybalchenko-PLDI2007-Figure4.bpl_Iteration2_0, sat, , , , , , 
InVarSynth_BoolVsInt.c_Iteration3_0, sat, , , , , , 
InVarSynth_BugFreshConstantInSSA.bpl_Iteration2_0, unsat, , , , , , 
InVarSynth_BugHoareAnnotationWithMinimiation.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_BugIntegerDivision01.c_Iteration2_0, unsat, , , , , , 
InVarSynth_BugIsInductiveReturnGlobalVarRenaming.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_BugSubstitution.bpl_Iteration3_0, sat, , , , , , 
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_1, unsat, , , , , , 
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_2, unsat, , , , , , 
InVarSynth_DivisibilityInterpolantRequired02-ForwardSuccess.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_Elevator.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_EuclideanIntegerDivision.bpl_Iteration4_0, timeout, , , , , , 
InVarSynth_GateControllerIncorrect1.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_1, sat, , , , , , 
InVarSynth_GoannaDoubleFreeWithoutPointers.c_Iteration2_0, timeout, , , , , , 
InVarSynth_GopanReps-CAV2006-Fig1.c_Iteration2_0, sat, , , , , , 
InVarSynth_ImpulseTest.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_InvariantSynthesis_Disjunctive02.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_LabelEncodingWithUnrolling.bpl_Iteration2_0, sat, , , , , , 
InVarSynth_LexIndexValue-Pointer-Reduced.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_ManyFactsAboutX.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_ManyFactsAboutX.bpl_Iteration1_1, sat, , , , , , 
InVarSynth_MonadicInvariant01.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_NutzTransformation05.c_Iteration1_0, timeout, , , , , , 
InVarSynth_OrderDependentEquality.c_Iteration2_0, sat, , , , , , 
InVarSynth_PostfixIncrementDecrement.c_Iteration3_0, unsat, , , , , , 
InVarSynth_PrefixIncrementDecrement.c_Iteration3_0, sat, , , , , , 
InVarSynth_PrefixIncrementDecrement.c_Iteration3_1, unsat, , , , , , 
InVarSynth_SAS09.c_Iteration2_0, sat, , , , , , 
InVarSynth_SAS09.c_Iteration3_0, sat, , , , , , 
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_0, sat, , , , , , 
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_1, sat, , , , , , 
InVarSynth_ShortCircuit-SideEffect-DoStatement-Safe.c_Iteration2_0, sat, , , , , , 
InVarSynth_ShortCircuit-SideEffect-FunctionCallExpression-Safe.c_Iteration1_0, sat, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_0, sat, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_1, sat, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_1, sat, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_2, sat, , , , , , 
InVarSynth_StructPositiveSum-Safe.c_Iteration2_0, timeout, , , , , , 
InVarSynth_TestIntegerDivision01.c_Iteration3_0, unsat, , , , , , 
InVarSynth_TestIntegerDivision01.c_Iteration4_0, timeout, , , , , , 
InVarSynth_TestSequentialComposition.bpl_Iteration3_0, unsat, , , , , , 
InVarSynth_TestSimultaneousAssignment.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_WaterTank2-NumberVariables.bpl_Iteration2_0, sat, , , , , , 
InVarSynth_agroce_minmax.c_Iteration1_0, sat, , , , , , 
InVarSynth_agroce_minmax.c_Iteration2_0, timeout, , , , , , 
InVarSynth_agroce_minmax.c_Iteration2_1, timeout, , , , , , 
InVarSynth_bugtest1.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_bugtest1.bpl_Iteration2_1, unsat, , , , , , 
InVarSynth_doubleLoopUniformIterations.bpl_Iteration2_0, unsat, , , , , , 
InVarSynth_pcatest0.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_pcatest1.bpl_Iteration1_0, sat, , , , , , 
InVarSynth_pcatest1.bpl_Iteration1_1, sat, , , , , , 
InVarSynth_s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration1_0, timeout, , , , , , 
InVarSynth_threadpooling_out2.mover.bpl_Iteration2_0, sat, , , , , , 
InVarSynth_threadpooling_out2.mover.bpl_Iteration2_1, sat, , , , , , 
InVarSynth_threadpooling_out_Reals.bpl_Iteration1_0, timeout, , , , , , 
hong_1, unsat, , , , , , 
hong_10, unsat, , , , , , 
hong_11, unsat, , , , , , 
hong_12, unsat, , , , , , 
hong_13, unsat, , , , , , 
hong_14, unsat, , , , , , 
hong_15, unsat, , , , , , 
hong_16, unsat, , , , , , 
hong_17, unsat, , , , , , 
hong_18, unsat, , , , , , 
hong_19, unsat, , , , , , 
hong_2, unsat, , , , , , 
hong_20, unsat, , , , , , 
hong_3, unsat, , , , , , 
hong_4, unsat, , , , , , 
hong_5, unsat, , , , , , 
hong_6, unsat, , , , , , 
hong_7, unsat, , , , , , 
hong_8, unsat, , , , , , 
hong_9, unsat, , , , , , 
ball_count_1d_plain.01.qfree_global_10, sat, , , , , , 
ball_count_1d_plain.01.qfree_global_13, unsat, , , , , , 
ball_count_1d_plain.01.qfree_global_14, sat, , , , , , 
ball_count_1d_plain.01.qfree_global_7, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_1, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_14, sat, , , , , , 
ball_count_1d_plain.01.redlog_global_15, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_3, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_7, unsat, , , , , , 
ball_count_1d_plain.01.redlog_global_8, sat, , , , , , 
ball_count_1d_plain.01.seq_lazy_global_5, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_global_7, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_11, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_2, sat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_4, sat, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_8, sat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_12, sat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_8, sat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_1d_plain.02.qfree_global_12, sat, , , , , , 
ball_count_1d_plain.02.qfree_global_6, sat, , , , , , 
ball_count_1d_plain.02.qfree_global_8, sat, , , , , , 
ball_count_1d_plain.02.redlog_global_1, unsat, , , , , , 
ball_count_1d_plain.02.redlog_global_4, sat, , , , , , 
ball_count_1d_plain.02.redlog_global_8, timeout, , , , , , 
ball_count_1d_plain.02.redlog_global_9, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_0, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_2, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_3, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_4, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_11, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_14, sat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_2, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_5, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_6, sat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_7, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_8, sat, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_9, unsat, , , , , , 
ball_count_1d_plain.03.qfree_global_10, timeout, , , , , , 
ball_count_1d_plain.03.qfree_global_11, unsat, , , , , , 
ball_count_1d_plain.03.qfree_global_5, unsat, , , , , , 
ball_count_1d_plain.03.redlog_global_10, timeout, , , , , , 
ball_count_1d_plain.03.redlog_global_12, sat, , , , , , 
ball_count_1d_plain.03.redlog_global_15, unsat, , , , , , 
ball_count_1d_plain.03.redlog_global_5, unsat, , , , , , 
ball_count_1d_plain.03.redlog_global_9, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_11, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_6, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_7, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_8, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_4, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_5, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_11, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_6, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_15, unsat, , , , , , 
ball_count_1d_plain.04.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.04.qfree_global_3, unsat, , , , , , 
ball_count_1d_plain.04.qfree_global_5, unsat, , , , , , 
ball_count_1d_plain.04.qfree_global_7, unsat, , , , , , 
ball_count_1d_plain.04.redlog_global_13, unsat, , , , , , 
ball_count_1d_plain.04.redlog_global_2, unsat, , , , , , 
ball_count_1d_plain.04.redlog_global_5, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_global_11, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_global_12, timeout, , , , , , 
ball_count_1d_plain.04.seq_lazy_global_13, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_global_2, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_global_3, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_lemmas_global_12, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_lemmas_global_3, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_global_7, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_1d_plain.05.qfree_global_10, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_12, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_15, unsat, , , , , , 
ball_count_1d_plain.05.qfree_global_8, unsat, , , , , , 
ball_count_1d_plain.05.redlog_global_14, timeout, , , , , , 
ball_count_1d_plain.05.redlog_global_15, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_global_1, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_global_15, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_global_9, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_lemmas_global_4, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_lemmas_global_5, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_lemmas_global_9, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_linear_enc_global_2, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_linear_enc_global_7, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_linear_enc_global_8, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_10, unsat, , , , , , 
ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
