name, result, bool var, arith var, conflict, decision, stage, step
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_6-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex2_true-termination.c_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex3_true-termination.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 601, , , , 55329
LeeJonesBen-Amram-2001POPL-Ex3_true-termination.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 819, , , , 53266
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 551, , , , 3752
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 827, , , , 45676
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration4_Loop_4-pieceTemplate, sat, 1, 827, , , , 5163
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration6_Loop_3-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex4_true-termination.c_Iteration6_Loop_4-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_2-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-lexTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_3-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-lexTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_4-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_5-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_6-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_7-nestedTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Lasso_7-phaseTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate, timeout, , , , , , 
Masse_true-termination.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
Masse_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Masse_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Masse_true-termination.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
Masse_true-termination.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Masse_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_4-phaseTemplate, sat, 1, 346, , , , 876
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_5-phaseTemplate, sat, 1, 423, , , , 633
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_6-phaseTemplate, sat, 1, 502, , , , 1016
NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_7-phaseTemplate, sat, 1, 583, , , , 2506
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_3-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_4-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_3-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_4-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_6-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
PodelskiRybalchenko-2004VMCAI-Ex2_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_4-lexTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-lexTemplate, timeout, , , , , , 
TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Urban_true-termination.c_Iteration1_Loop_affineTemplate, timeout, , , , , , 
aviad_true-termination.c_Iteration1_Loop_2-lexTemplate, sat, 1, 43124, , , , 10370
aviad_true-termination.c_Iteration1_Loop_2-nestedTemplate, sat, 1, 32327, , , , 6370
aviad_true-termination.c_Iteration1_Loop_2-phaseTemplate, sat, 1, 32376, , , , 5847
aviad_true-termination.c_Iteration1_Loop_2-pieceTemplate, sat, 1, 75641, , , , 25252
aviad_true-termination.c_Iteration1_Loop_3-lexTemplate, sat, 1, 64722, , , , 13623
aviad_true-termination.c_Iteration1_Loop_3-nestedTemplate, sat, 1, 43104, , , , 8569
aviad_true-termination.c_Iteration1_Loop_3-phaseTemplate, sat, 1, 43226, , , , 4896
aviad_true-termination.c_Iteration1_Loop_3-pieceTemplate, sat, 1, 140547, , , , 30483
aviad_true-termination.c_Iteration1_Loop_4-lexTemplate, sat, 1, 86344, , , , 21789
aviad_true-termination.c_Iteration1_Loop_4-nestedTemplate, sat, 1, 53881, , , , 18808
aviad_true-termination.c_Iteration1_Loop_4-phaseTemplate, sat, 1, 54100, , , , 6961
aviad_true-termination.c_Iteration1_Loop_5-nestedTemplate, sat, 1, 64658, , , , 31203
aviad_true-termination.c_Iteration1_Loop_5-phaseTemplate, sat, 1, 64998, , , , 11895
aviad_true-termination.c_Iteration1_Loop_6-nestedTemplate, sat, 1, 75435, , , , 29594
aviad_true-termination.c_Iteration1_Loop_6-phaseTemplate, sat, 1, 75920, , , , 35780
aviad_true-termination.c_Iteration1_Loop_7-nestedTemplate, sat, 1, 86212, , , , 16932
aviad_true-termination.c_Iteration1_Loop_7-phaseTemplate, sat, 1, 86866, , , , 12202
aviad_true-termination.c_Iteration1_Loop_affineTemplate, sat, 1, 21550, , , , 3330
gcd1_true-termination.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 551, , , , 35892
joey_false-termination.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
joey_false-termination.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
joey_false-termination.c_Iteration2_Loop_6-phaseTemplate, timeout, , , , , , 
joey_false-termination.c_Iteration2_Loop_7-phaseTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Lasso_4-lexTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Loop_2-pieceTemplate, sat, 1, 3533, , , , 1110251
min_rf_true-termination.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Loop_4-lexTemplate, timeout, , , , , , 
min_rf_true-termination.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex3.20.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex3.20.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex3.6.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
2013POPL-BenAmGen-Ex4.2.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
ATVA2013-diff42-int.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
ATVA2013-yPositive-int.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
ATVA2013-yPositive-real.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
ATVA2013-zeno-int.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
BenAmram-2010LMCS-Ex2.3.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
BenAmram-2010LMCS-Ex2.3.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
BenAmram-2010LMCS-Ex2.3.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
BenAmram-2010LMCS-Ex2.3.bpl_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
BenAmram-2010LMCS-Ex2.3.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
BenAmram-2010LMCS-Ex2.3.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Benghazi.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Benghazi.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Benghazi.bpl_Iteration1_Loop_6-phaseTemplate, sat, 1, 197, , , , 4783
Boulder.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Boulder.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
BradleyMannaSipma-2005ICALP-Fig1-deterministic.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
BradleyMannaSipma-2005ICALP-Fig1.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_4-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_4-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_5-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_6-phaseTemplate, timeout, , , , , , 
Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
ChenFlurMukhopadhyay-2012SAS-Fig1.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
ChenFlurMukhopadhyay-2012SAS-Fig1.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Loop_4-lexTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Loop_6-phaseTemplate, timeout, , , , , , 
Collatz.bpl_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig3.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig3.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig7a.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig7b.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
CookSeeZuleger-2013TACAS-Fig7b.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
CopenhagenWithTmp.bpl_Iteration1_Loop_3-pieceTemplate, sat, 1, 344, , , , 12108
CopenhagenWithTmp.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 551, , , , 2419
DecreasingInvariant.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
DecreasingInvariant.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
FourPhase.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
FourPhase.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
FourPhase.bpl_Iteration1_Lasso_7-phaseTemplate, sat, 1, 284, , , , 37236
Garmisch.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Gcd.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
GcdNew.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
GcdNew.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
GcdNew.bpl_Iteration1_Lasso_6-phaseTemplate, sat, 1, 4552, , , , 28927
GcdNew.bpl_Iteration1_Lasso_7-phaseTemplate, sat, 1, 5236, , , , 43716
Gcd_havoc.bpl_Iteration1_Lasso_3-pieceTemplate, sat, 1, 1885, , , , 839236
Gcd_havoc.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Gulwani.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Gulwani.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
IncreasingSI.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Khartoum.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Khartoum.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Lobnya-Boolean-Reordered.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Madrid.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
Madrid.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
MenloPark.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
MenloPark.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
MenloPark.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
MultiPhase1.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
MultiPhase1.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Mysore.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Mysore2.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
NonTerminationDifficult.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
NonTerminationDifficult.bpl_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
NonTerminationDifficult.bpl_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_4-phaseTemplate, sat, 1, 346, , , , 1144
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_7-phaseTemplate, sat, 1, 583, , , , 852
Nyala-TwoLex.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
Nyala-TwoLex.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Loop_6-phaseTemplate, timeout, , , , , , 
OpposedDisjuncts.bpl_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
SanDiego.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 509, , , , 20579
SyntaxSupportBooleans3.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
SyntaxSupportDisjunction1.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 1847, , , , 2460
SyntaxSupportDisjunction4.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
SyntaxSupportDisjunction4.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-lexTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_6-nestedTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-nestedTemplate, timeout, , , , , , 
SyntaxSupportDivision1.bpl_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
TelAviv-AmirMinimum.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
TelAviv-AmirMinimum.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Thun.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
Thun.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
ThunPower2.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 459, , , , 134087
TwoPhase.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
Wellington.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 467, , , , 9999
bound-scaled200.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 1925, , , , 46185
bound-scaled400.bpl_Iteration1_Loop_3-pieceTemplate, sat, 1, 2602, , , , 45051
bound-scaled400.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 3525, , , , 196944
bound-scaled600.bpl_Iteration1_Loop_3-pieceTemplate, sat, 1, 3802, , , , 102569
bound-scaled600.bpl_Iteration1_Loop_4-pieceTemplate, sat, 1, 5125, , , , 260591
piecewise.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_4-phaseTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
simple-scaled200.bpl_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_4-lexTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_4-phaseTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
simple-scaled250.bpl_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
yPositive-MixedIntReal.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
yPositive-MixedIntReal.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_4-phaseTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_5-phaseTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_6-phaseTemplate, timeout, , , , , , 
yPositive-SIscaled100.bpl_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
yPositive-SIscaled50.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled75.bpl_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled75.bpl_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled75.bpl_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
yPositive-SIscaled75.bpl_Iteration1_Loop_7-phaseTemplate, timeout, , , , , , 
gen-03, sat, 1, 1, , , , 1
gen-04, sat, 1, 1, , , , 1
gen-05, sat, 1, 2, , , , 1
gen-06, sat, 1, 2, , , , 2
gen-07, sat, 1, 2, , , , 1
gen-08, sat, 1, 2, , , , 2
gen-09, sat, 1, 2, , , , 1
gen-10, sat, 1, 1, , , , 1
gen-16, sat, 1, 2, , , , 1
gen-18, sat, 1, 2, , , , 1
gen-19, sat, 1, 2, , , , 1
matrix-1-all-01, sat, 1, 19, , , , 43
matrix-1-all-10, sat, 1, 32, , , , 416
matrix-1-all-11, sat, 1, 19, , , , 268
matrix-1-all-12, sat, 1, 29, , , , 94
matrix-1-all-13, sat, 1, 31, , , , 514
matrix-1-all-14, sat, 1, 14, , , , 104
matrix-1-all-15, sat, 1, 10, , , , 19
matrix-1-all-16, sat, 1, 50, , , , 79
matrix-1-all-17, sat, 1, 29, , , , 388
matrix-1-all-18, sat, 1, 6, , , , 5
matrix-1-all-19, sat, 1, 35, , , , 125
matrix-1-all-2, sat, 1, 14, , , , 35
matrix-1-all-20, sat, 1, 16, , , , 28
matrix-1-all-21, sat, 1, 13, , , , 55
matrix-1-all-22, sat, 1, 19, , , , 111
matrix-1-all-23, sat, 1, 39, , , , 92
matrix-1-all-24, sat, 1, 11, , , , 12
matrix-1-all-25, sat, 1, 55, , , , 854
matrix-1-all-26, sat, 1, 17, , , , 36
matrix-1-all-27, sat, 1, 29, , , , 1241
matrix-1-all-28, sat, 1, 21, , , , 175
matrix-1-all-29, sat, 1, 22, , , , 209
matrix-1-all-3, sat, 1, 19, , , , 25
matrix-1-all-30, sat, 1, 17, , , , 354
matrix-1-all-31, sat, 1, 20, , , , 91
matrix-1-all-32, sat, 1, 26, , , , 65
matrix-1-all-33, sat, 1, 13, , , , 12
matrix-1-all-34, sat, 1, 20, , , , 17
matrix-1-all-35, sat, 1, 29, , , , 28
matrix-1-all-36, sat, 1, 18, , , , 38
matrix-1-all-37, sat, 1, 19, , , , 45
matrix-1-all-38, sat, 1, 19, , , , 188
matrix-1-all-39, sat, 1, 19, , , , 109
matrix-1-all-4, sat, 1, 16, , , , 16
