name, result, bool var, arith var, conflict, decision, stage, learned added
ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 5, 7, , 
ball_count_2d_hill.05.redlog_global_8, unsat, , , 120, 1059, , 
ball_count_2d_hill.05.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_hill.05.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_hill.05.seq_lazy_global_3, unsat, , , 11, 11, , 
ball_count_2d_hill.05.seq_lazy_global_4, unsat, , , 32, 98, , 
ball_count_2d_hill.05.seq_lazy_global_5, unsat, , , 10, 9, , 
ball_count_2d_hill.05.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill.05.seq_lazy_lemmas_global_13, unsat, , , 11, 11, , 
ball_count_2d_hill.05.seq_lazy_lemmas_global_7, unsat, , , 10, 9, , 
ball_count_2d_hill.05.seq_lazy_lemmas_global_8, unsat, , , 121, 942, , 
ball_count_2d_hill.05.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_hill.05.seq_lazy_linear_enc_global_13, unsat, , , 11, 11, , 
ball_count_2d_hill.05.seq_lazy_linear_enc_global_3, unsat, , , 11, 11, , 
ball_count_2d_hill.05.seq_lazy_linear_enc_global_6, unsat, , , 72, 306, , 
ball_count_2d_hill.05.seq_lazy_linear_enc_global_8, unsat, , , 121, 659, , 
ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_12, unsat, , , 13105, 49274, 7101, 
ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_6, unsat, , , 72, 918, , 
ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 10, 9, , 
ball_count_2d_hill.10.redlog_global_11, unsat, , , , , , 
ball_count_2d_hill.10.redlog_global_14, unsat, , , 168, 1918, , 
ball_count_2d_hill.10.redlog_global_8, unsat, , , 58, 449, , 
ball_count_2d_hill.10.redlog_global_9, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_global_14, unsat, , , 165, 1301, , 
ball_count_2d_hill.10.seq_lazy_global_15, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_global_7, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_lemmas_global_12, unsat, , , 125, 1552, , 
ball_count_2d_hill.10.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_12, unsat, , , 125, 2320, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_4, unsat, , , 6, 86, , 
ball_count_2d_hill.10.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_12, sat, , , 4, 10, 14, 
ball_count_2d_hill_simple.01.qfree_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_10, sat, , , 1756, 5499, 2748, 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_12, sat, , , 2149, 7472, 3590, 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_14, sat, , , 3247, 11553, 5272, 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_12, sat, , , 38, 32, 74, 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_9, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_12, sat, , , 772, 1749, 1237, 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_14, sat, , , 963, 2421, 1689, 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.02.qfree_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.02.qfree_global_10, sat, , , 67, 51, 86, 
ball_count_2d_hill_simple.02.qfree_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.02.qfree_global_2, unsat, , , 3, 17, , 
ball_count_2d_hill_simple.02.qfree_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_2, unsat, , , 3, 23, , 
ball_count_2d_hill_simple.02.redlog_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_4, sat, , , 421, 178, 328, 
ball_count_2d_hill_simple.02.redlog_global_5, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_2, unsat, , , 3, 11, , 
ball_count_2d_hill_simple.02.seq_lazy_global_6, sat, , , 242, 180, 400, 
ball_count_2d_hill_simple.02.seq_lazy_global_8, sat, , , 238, 221, 293, 
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_2, unsat, , , 3, 71, , 
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_10, sat, , , 1105, 937, 1401, 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_12, sat, , , 654, 466, 874, 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_14, sat, , , 658, 523, 695, 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_2, unsat, , , 3, 11, , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_14, sat, , , 10869, 10867, 11239, 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_8, sat, , , 913, 1423, 1089, 
ball_count_2d_hill_simple.03.qfree_global_11, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.qfree_global_14, sat, , , 143, 188, 149, 
ball_count_2d_hill_simple.03.qfree_global_2, unsat, , , 3, 16, , 
ball_count_2d_hill_simple.03.qfree_global_4, unsat, , , 43, 110, , 
ball_count_2d_hill_simple.03.redlog_global_4, unsat, , , 44, 171, , 
ball_count_2d_hill_simple.03.redlog_global_6, sat, , , 1517, 867, 933, 
ball_count_2d_hill_simple.03.redlog_global_9, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_global_7, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.seq_lazy_global_9, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_13, unsat, , , 2, 3, , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_15, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_3, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_4, unsat, , , 43, 460, , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_7, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_8, unsat, , , 2815, 2658, 3799, 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_11, unsat, , , 4, 6, , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_8, unsat, , , 7610, 10876, 7152, 
ball_count_2d_hill_simple.04.qfree_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.04.qfree_global_13, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.qfree_global_2, unsat, , , 3, 14, , 
ball_count_2d_hill_simple.04.qfree_global_3, unsat, , , 5, 7, , 
ball_count_2d_hill_simple.04.qfree_global_7, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.qfree_global_8, sat, , , 72, 100, 85, 
ball_count_2d_hill_simple.04.redlog_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.04.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.04.redlog_global_6, unsat, , , 73, 402, , 
ball_count_2d_hill_simple.04.redlog_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_global_13, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_global_15, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_global_2, unsat, , , 3, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_global_4, unsat, , , 41, 76, , 
ball_count_2d_hill_simple.04.seq_lazy_global_6, unsat, , , 73, 192, , 
ball_count_2d_hill_simple.04.seq_lazy_global_8, unsat, , , 140, 391, 82, 
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_11, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_2, unsat, , , 3, 50, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_11, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_2, unsat, , , 3, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_11, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_13, unsat, , , 5, 7, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_15, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_3, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 9, 10, , 
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_8, unsat, , , 649, 4097, 788, 
ball_count_2d_hill_simple.05.qfree_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.05.qfree_global_10, sat, , , 114, 302, 109, 
ball_count_2d_hill_simple.05.qfree_global_15, unsat, , , 11, 89, , 
ball_count_2d_hill_simple.05.qfree_global_2, unsat, , , 4, 13, , 
ball_count_2d_hill_simple.05.qfree_global_3, unsat, , , 10, 9, , 
ball_count_2d_hill_simple.05.qfree_global_5, unsat, , , 11, 29, , 
ball_count_2d_hill_simple.05.qfree_global_7, unsat, , , 11, 11, , 
ball_count_2d_hill_simple.05.redlog_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.05.redlog_global_6, unsat, , , 72, 394, , 
ball_count_2d_hill_simple.05.redlog_global_7, unsat, , , 11, 40, , 
ball_count_2d_hill_simple.05.redlog_global_9, unsat, , , 10, 10, , 
ball_count_2d_hill_simple.05.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_hill_simple.05.seq_lazy_global_10, unsat, , , 191, 699, 98, 
ball_count_2d_hill_simple.05.seq_lazy_global_11, unsat, , , 11, 58, , 
ball_count_2d_hill_simple.05.seq_lazy_global_13, unsat, , , 11, 70, , 
ball_count_2d_hill_simple.05.seq_lazy_global_5, unsat, , , 11, 11, , 
ball_count_2d_hill_simple.05.seq_lazy_global_7, unsat, , , 11, 35, , 
ball_count_2d_hill_simple.05.seq_lazy_global_8, unsat, , , 121, 422, , 
ball_count_2d_hill_simple.05.seq_lazy_global_9, unsat, , , 11, 47, , 
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_6, unsat, , , 72, 1110, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_13, unsat, , , 11, 70, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_2, unsat, , , 4, 9, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_3, unsat, , , 11, 11, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_8, unsat, , , 121, 422, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_9, unsat, , , 11, 47, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_5, unsat, , , 11, 83, , 
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 11, 11, , 
ball_count_2d_hill_simple.10.qfree_global_0, unsat, , , , , , 
ball_count_2d_hill_simple.10.qfree_global_10, unsat, , , 86, 438, , 
ball_count_2d_hill_simple.10.qfree_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.10.qfree_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.10.qfree_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.10.redlog_global_14, unsat, , , 168, 1454, , 
ball_count_2d_hill_simple.10.redlog_global_2, unsat, , , , , , 
ball_count_2d_hill_simple.10.redlog_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.10.redlog_global_7, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_global_3, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_10, unsat, , , 86, 1678, , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_14, unsat, , , 165, 4180, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_10, unsat, , , 86, 358, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_12, unsat, , , 125, 635, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_6, unsat, , , 27, 64, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_11, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_14, unsat, , , 165, 3234, , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_2, unsat, , , , , , 
ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_plain.01.qfree_global_1, unsat, , , , , , 
ball_count_2d_plain.01.qfree_global_13, unsat, , , , , , 
ball_count_2d_plain.01.qfree_global_2, sat, , , 19, 22, 24, 
ball_count_2d_plain.01.qfree_global_4, sat, , , 35, 52, 38, 
ball_count_2d_plain.01.redlog_global_12, sat, , , 169, 695, 130, 
ball_count_2d_plain.01.redlog_global_15, unsat, , , , , , 
ball_count_2d_plain.01.redlog_global_2, sat, , , 35, 88, 32, 
ball_count_2d_plain.01.redlog_global_3, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_global_10, sat, , , 207, 171, 325, 
ball_count_2d_plain.01.seq_lazy_global_11, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_global_15, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_global_2, sat, , , 18, 10, 36, 
ball_count_2d_plain.01.seq_lazy_global_6, sat, , , 59, 44, 104, 
ball_count_2d_plain.01.seq_lazy_global_7, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_plain.01.seq_lazy_lemmas_global_2, sat, , , 233, 357, 221, 
ball_count_2d_plain.01.seq_lazy_lemmas_global_7, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_lemmas_global_8, sat, , , 3419, 5919, 3484, 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_0, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_12, sat, , , 292, 249, 460, 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_15, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_3, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_6, sat, , , 59, 44, 104, 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_13, unsat, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_2, sat, , , 81, 72, 100, 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_4, sat, , , 147, 229, 217, 
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_7, unsat, , , , , , 
ball_count_2d_plain.02.qfree_global_10, sat, , , 387, 356, 426, 
ball_count_2d_plain.02.qfree_global_12, sat, , , 514, 463, 469, 
ball_count_2d_plain.02.qfree_global_14, sat, , , 1069, 971, 976, 
ball_count_2d_plain.02.qfree_global_3, unsat, , , , , , 
ball_count_2d_plain.02.qfree_global_4, unsat, , , 133, 161, 92, 
ball_count_2d_plain.02.qfree_global_5, unsat, , , , , , 
ball_count_2d_plain.02.qfree_global_6, sat, , , 149, 174, 171, 
ball_count_2d_plain.02.redlog_global_11, unsat, , , , , , 
ball_count_2d_plain.02.redlog_global_12, sat, , , 7409, 5629, 3745, 
ball_count_2d_plain.02.redlog_global_13, unsat, , , , , , 
ball_count_2d_plain.02.redlog_global_14, sat, , , 2310, 3092, 2006, 
ball_count_2d_plain.02.redlog_global_7, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_global_4, unsat, , , 151, 110, 245, 
ball_count_2d_plain.02.seq_lazy_global_9, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_13, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_15, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_2, unsat, , , 120, 331, 138, 
ball_count_2d_plain.02.seq_lazy_lemmas_global_5, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_6, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_11, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_12, sat, , , 3122, 3933, 5352, 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_13, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_14, sat, , , 9758, 13263, 14720, 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_5, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_13, unsat, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_4, unsat, , , 708, 713, 758, 
ball_count_2d_plain.02.seq_lazy_linear_enc_lemmas_global_5, unsat, , , , , , 
ball_count_2d_plain.03.qfree_global_10, sat, , , 967, 1423, 888, 
ball_count_2d_plain.03.redlog_global_10, sat, , , 7913, 15251, 3395, 
ball_count_2d_plain.03.redlog_global_14, timeout, , , , , , 
ball_count_2d_plain.03.redlog_global_15, unsat, , , 2, 3, , 
ball_count_2d_plain.03.redlog_global_3, unsat, , , 4, 6, , 
ball_count_2d_plain.03.redlog_global_8, unsat, , , 1508, 5161, 1089, 
ball_count_2d_plain.03.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_plain.03.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_global_7, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_global_9, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_lemmas_global_0, unsat, , , , , , 
ball_count_2d_plain.03.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_lemmas_global_7, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_lemmas_global_9, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_global_13, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_linear_enc_global_4, unsat, , , 148, 144, 207, 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_11, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_3, unsat, , , 4, 6, , 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_6, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_lemmas_global_7, unsat, , , 4, 6, , 
ball_count_2d_plain.04.qfree_global_13, unsat, , , 9, 10, , 
ball_count_2d_plain.04.qfree_global_6, unsat, , , 253, 595, 204, 
ball_count_2d_plain.04.qfree_global_7, unsat, , , 5, 7, , 
ball_count_2d_plain.04.redlog_global_13, unsat, , , 9, 10, , 
ball_count_2d_plain.04.redlog_global_14, sat, , , 369377, 616148, 78741, 
ball_count_2d_plain.04.redlog_global_15, unsat, , , 5, 7, , 
ball_count_2d_plain.04.redlog_global_3, unsat, , , 9, 10, , 
ball_count_2d_plain.04.seq_lazy_global_1, unsat, , , , , , 
ball_count_2d_plain.04.seq_lazy_global_11, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_global_15, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_global_3, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_global_8, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_7, unsat, , , 9, 10, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_1, unsat, , , , , , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_4, unsat, , , 127, 118, 156, 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_6, unsat, , , 660, 688, 960, 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_7, unsat, , , 9, 10, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_global_9, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_15, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_3, unsat, , , 5, 7, , 
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_5, unsat, , , 9, 10, , 
ball_count_2d_plain.05.qfree_global_1, unsat, , , , , , 
ball_count_2d_plain.05.qfree_global_10, unsat, , , 1572, 3187, 1221, 
ball_count_2d_plain.05.qfree_global_12, unsat, , , 2315, 4539, 1695, 
ball_count_2d_plain.05.qfree_global_2, unsat, , , 8, 22, 5, 
ball_count_2d_plain.05.qfree_global_9, unsat, , , 10, 9, , 
ball_count_2d_plain.05.redlog_global_10, unsat, , , 12968, 37328, 4623, 
ball_count_2d_plain.05.redlog_global_15, unsat, , , 10, 9, , 
ball_count_2d_plain.05.redlog_global_4, unsat, , , 260, 772, 134, 
ball_count_2d_plain.05.redlog_global_8, unsat, , , 4676, 12528, 1884, 
ball_count_2d_plain.05.seq_lazy_global_3, unsat, , , 11, 11, , 
ball_count_2d_plain.05.seq_lazy_global_5, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_11, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_5, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_6, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_lemmas_global_8, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_global_15, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_linear_enc_global_5, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_linear_enc_global_8, timeout, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_1, unsat, , , , , , 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_15, unsat, , , 10, 9, , 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_2, unsat, , , 43, 52, 67, 
ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_5, unsat, , , 10, 9, , 
ball_count_2d_plain.10.qfree_global_11, unsat, , , , , , 
ball_count_2d_plain.10.qfree_global_13, unsat, , , , , , 
ball_count_2d_plain.10.qfree_global_3, unsat, , , , , , 
ball_count_2d_plain.10.qfree_global_6, unsat, , , 209, 421, 175, 
ball_count_2d_plain.10.qfree_global_9, unsat, , , , , , 
ball_count_2d_plain.10.redlog_global_0, unsat, , , , , , 
ball_count_2d_plain.10.redlog_global_10, unsat, , , 9445, 19070, 3682, 
ball_count_2d_plain.10.redlog_global_13, unsat, , , , , , 
ball_count_2d_plain.10.redlog_global_14, timeout, , , , , , 
